,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
17,3YZ7A3YHS9H6COP0MKAXLB7RZJJS50,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:21 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:21 PDT 2020,,,3X73LLYYQ62OYOEK6SZL0YWXGR8NHE,AOWLCXNXCSQAC,Submitted,2020-05-28 13:24:47,2020-05-28 13:26:56,Sun May 31 13:26:56 PDT 2020,,,,129,100% (455/455),100% (455/455),100% (455/455),cnndm11351,bart_out,"['1328', '1329', '1330', '1331', '1332', '1333', '1334', '1335', '1336', '1337', '1338', '1339', '1340', '1341', '1342', '1343']","Fan site AppleInsider has spotted nine job listings on Apple's official recruitment site . These include one for an iOS battery life software engineer and another for iOS software power systems engineer . Apple's iPhone 6 and 6 Plus have been found to last about eight hours with heavy usage and up to 22 hours with normal usage - although its difficult to quantify what ` normal usage ' is . Apple also said its new 12-inch MacBook uses 30 per cent less energy than the previous model and could last more than nine hours on a single charge . However , official figures suggest its Watch in particular will struggle to last for anywhere near that long .",Appleinsider spotted nine listings,Appleinsider spotted listings last month,Appleinsider spotted listings related to batteries,The listings include one for an IOS Battery Life Software Engineer,The listings include one for an IOS Software Power Systems Engineer,Appled improved battery life,The battery life of iphone 6 was improved,The battery life of iphone 6 plus was improved,Apple has been criticized for phones,Apple has been criticized for tablets,The criticism includes that phones don't last a day,The criticism includes that tablets don't last a day,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
18,3VW0145YM20BLSRGRPI5ACRQPVWMJ4,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:21 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:21 PDT 2020,,,3EWIJTFFVTV9TIVBFLPH4J37GIT0EO,A3ENQKD0V9VHBF,Submitted,2020-05-28 12:08:01,2020-05-28 12:09:57,Sun May 31 12:09:57 PDT 2020,,,,116,100% (79/79),100% (79/79),100% (79/79),cnndm7770,bart_out,"['160', '161', '162', '163', '164', '165', '166', '167', '168', '169', '170', '171', '172', '173', '174', '175']",Catherine Nevin was allowed out on day release on Wednesday afternoon despite being jailed for life in April 2000 for arranging to have her publican husband Tom shot dead . The 62-year - old was permitted to attend an addiction studies course in the city's Inchicore suburb . Her temporary release is understood to have been approved by the parole board and sanctioned by the Justice Minister .,Catherine Nevin was allowed out.,Catherine Nevin was jailed for life.,Catherine Nevin was jailed in April,Catherine Nevin was jailed in 2000,Catherine Nevin is a 62 year old.,Catherine Nevin was seen on the bus.,Catherine Nevin was with a pal.,Catherine Nevin was walking around in Dublin.,Catherine Nevin sat on a bus.,Catherine Nevin sat next to a commuter.,Catherine Nevin was unnoticed.,Catherine Nevin is Ireland's most infamous prisoner.,Catherine Nevin murdered husband.,Tom was Catherine Nevin's husband,Catherine Nevin murdered her husband in 1996.,BLANK,n,n,n,p,p,n,n,p,p,p,p,p,n,n,n,n,{},,
19,3VW0145YM20BLSRGRPI5ACRQPVWMJ4,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:21 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:21 PDT 2020,,,3L2IS5HSFF6T3AK46R6KJDLNAZDNUI,ANCCKNF1DKRZO,Submitted,2020-05-28 13:40:35,2020-05-28 15:04:53,Sun May 31 15:04:53 PDT 2020,,,,5058,100% (46/46),100% (46/46),100% (46/46),cnndm7770,bart_out,"['160', '161', '162', '163', '164', '165', '166', '167', '168', '169', '170', '171', '172', '173', '174', '175']",Catherine Nevin was allowed out on day release on Wednesday afternoon despite being jailed for life in April 2000 for arranging to have her publican husband Tom shot dead . The 62-year - old was permitted to attend an addiction studies course in the city's Inchicore suburb . Her temporary release is understood to have been approved by the parole board and sanctioned by the Justice Minister .,Catherine Nevin was allowed out.,Catherine Nevin was jailed for life.,Catherine Nevin was jailed in April,Catherine Nevin was jailed in 2000,Catherine Nevin is a 62 year old.,Catherine Nevin was seen on the bus.,Catherine Nevin was with a pal.,Catherine Nevin was walking around in Dublin.,Catherine Nevin sat on a bus.,Catherine Nevin sat next to a commuter.,Catherine Nevin was unnoticed.,Catherine Nevin is Ireland's most infamous prisoner.,Catherine Nevin murdered husband.,Tom was Catherine Nevin's husband,Catherine Nevin murdered her husband in 1996.,BLANK,n,n,n,p,p,n,n,p,p,p,p,p,n,n,n,n,{},,
22,3I01FDIL7QW8B2NV7BDAS5IFE6J2DG,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,36WLNQG784YAD5YLD1M6O0ZQ7MREBP,A2QVMCGDLTWV9,Submitted,2020-05-28 12:16:41,2020-05-28 12:17:24,Sun May 31 12:17:24 PDT 2020,,,,43,100% (27/27),100% (27/27),100% (27/27),cnndm9086,bart_out,"['624', '625', '626', '627', '628', '629', '630', '631', '632', '633', '634', '635', '636', '637', '638', '639']","Manchester City have been heavily linked with a £ 50million move for Raheem Sterling . Sterling has two years left on his contract and is stalling on a new deal at Anfield . City have also monitored vice - captain Jordan Henderson , who only has a season left . But Brendan Rodgers says a move to City would not be a step up for Sterling . Liverpool face Aston Villa in the FA Cup semi - final at Wembley on Sunday .",Manchester City have been linked with Raheem Sterling.,Manchester City have been linked with summer move for Raheem Sterling.,Raheem Sterling has two years left on his contract.,Raheem Sterling is stalling on a new deal.,Brendan Rodgers says a move to city would not be a step up for Sterling.,Brendan Rodgers indicated it will take Manchester City 20 years to eclipse Liverpool.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
23,3I01FDIL7QW8B2NV7BDAS5IFE6J2DG,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,39LNWE0K4ZK1P99D9BTSE5P6O0EUI4,AOWLCXNXCSQAC,Submitted,2020-05-28 13:13:24,2020-05-28 13:14:58,Sun May 31 13:14:58 PDT 2020,,,,94,100% (455/455),100% (455/455),100% (455/455),cnndm9086,bart_out,"['624', '625', '626', '627', '628', '629', '630', '631', '632', '633', '634', '635', '636', '637', '638', '639']","Manchester City have been heavily linked with a £ 50million move for Raheem Sterling . Sterling has two years left on his contract and is stalling on a new deal at Anfield . City have also monitored vice - captain Jordan Henderson , who only has a season left . But Brendan Rodgers says a move to City would not be a step up for Sterling . Liverpool face Aston Villa in the FA Cup semi - final at Wembley on Sunday .",Manchester City have been linked with Raheem Sterling.,Manchester City have been linked with summer move for Raheem Sterling.,Raheem Sterling has two years left on his contract.,Raheem Sterling is stalling on a new deal.,Brendan Rodgers says a move to city would not be a step up for Sterling.,Brendan Rodgers indicated it will take Manchester City 20 years to eclipse Liverpool.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
25,3QI9WAYOHUZ2VSPER3K2DHLRVEUS6G,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,3L2IS5HSFF6T3AK46R6KJDLNAZVNU0,A3ENQKD0V9VHBF,Submitted,2020-05-28 11:54:07,2020-05-28 11:55:21,Sun May 31 11:55:21 PDT 2020,,,,74,100% (79/79),100% (79/79),100% (79/79),cnndm7910,bart_out,"['880', '881', '882', '883', '884', '885', '886', '887', '888', '889', '890', '891', '892', '893', '894', '895']","Footage captured at Spring Garden station in Philadelphia on Tuesday shows the group of youngsters viciously attacking the victims just seconds before the train pulls into the station . They then pull them to the ground , punch them and repeatedly stamp on their heads . Witnesses tried to intervene , but couldn't break up the group as the assailants kept on hitting the helpless youngsters . The brawl , involving students from Benjamin Franklin High School , even spilled onto the tracks , with one person falling onto the line during the confrontation .",A fight (could also be called brawl or confrontation) occurred.,The fight happened at Spring Gardens Station.,The fight was captured on CCTV.,Fight involved students.,Students involved were from Benjamin Franklin High School.,Benjamin Franklin High School is nearby.,At one point an attacker fell.,An attacker fell onto the tracks.,The fallen attacker managed to get back up.,"After the confrontation, the victims and attackers walked onto the same train .",Victims walked onto a train after confrontation.,Attackers walked onto a train after confrontation.,The fight happened in Philadelphia.,BLANK,BLANK,BLANK,n,n,n,p,n,n,n,p,p,n,p,p,n,p,p,n,{},,
26,3QI9WAYOHUZ2VSPER3K2DHLRVEUS6G,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,3P59JYT76Q8IEBGMK3IQMTWNGQ62T6,A2H0VR477QHYO7,Submitted,2020-05-28 12:50:08,2020-05-28 12:51:59,Sun May 31 12:51:59 PDT 2020,,,,111,100% (72/72),100% (72/72),100% (72/72),cnndm7910,bart_out,"['880', '881', '882', '883', '884', '885', '886', '887', '888', '889', '890', '891', '892', '893', '894', '895']","Footage captured at Spring Garden station in Philadelphia on Tuesday shows the group of youngsters viciously attacking the victims just seconds before the train pulls into the station . They then pull them to the ground , punch them and repeatedly stamp on their heads . Witnesses tried to intervene , but couldn't break up the group as the assailants kept on hitting the helpless youngsters . The brawl , involving students from Benjamin Franklin High School , even spilled onto the tracks , with one person falling onto the line during the confrontation .",A fight (could also be called brawl or confrontation) occurred.,The fight happened at Spring Gardens Station.,The fight was captured on CCTV.,Fight involved students.,Students involved were from Benjamin Franklin High School.,Benjamin Franklin High School is nearby.,At one point an attacker fell.,An attacker fell onto the tracks.,The fallen attacker managed to get back up.,"After the confrontation, the victims and attackers walked onto the same train .",Victims walked onto a train after confrontation.,Attackers walked onto a train after confrontation.,The fight happened in Philadelphia.,BLANK,BLANK,BLANK,n,n,n,p,n,n,n,p,p,n,p,p,n,p,p,n,{},,
27,33KGGVH25Y5FKNAGF7E8HTB22IGX1V,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,3BWI6RSP7LXNBTVV0KAQJYDUOW97E5,AOWLCXNXCSQAC,Submitted,2020-05-28 13:09:02,2020-05-28 13:12:06,Sun May 31 13:12:06 PDT 2020,,,,184,100% (455/455),100% (455/455),100% (455/455),cnndm6564,bart_out,"['1072', '1073', '1074', '1075', '1076', '1077', '1078', '1079', '1080', '1081', '1082', '1083', '1084', '1085', '1086', '1087']","Maren Sanchez , 16 , was stabbed to death at Jonathan Law High School in Milford , Connecticut , on April 25 , 2014 . A classmate , Christopher Plaskon , has been charged with murder . On Saturday hundreds of people gathered to remember Sanchez with a road race , fried food and live music . The event included a kickball tournament , bounce houses and a dunk tank , with proceeds benefiting a scholarship program created by Sanchez's mother .",Maren Sanchez was 16 year old.,Maren Sanchez stabbed to death.,Maren Sanchez was stabbed a year ago.,Maren Sanchez was stabbed on the day of Prom.,The life of Maren Sanchez was celebrated on Saturday.,The life of Maren Sanchez was celebrated by hundreds of people.,Someone doesn't thinks there's anything sad about the celebration.,Christopher Plaskon was a classmate of Maren Sanchez.,Christopher Plaskon has been charged with Sanchez's murder.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
28,33KGGVH25Y5FKNAGF7E8HTB22IGX1V,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,3QJOXOW4XOF6WW2I4QCF2GAKJL8EMR,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:32:22,2020-05-28 13:34:29,Sun May 31 13:34:29 PDT 2020,,,,127,100% (411/411),100% (411/411),100% (411/411),cnndm6564,bart_out,"['1072', '1073', '1074', '1075', '1076', '1077', '1078', '1079', '1080', '1081', '1082', '1083', '1084', '1085', '1086', '1087']","Maren Sanchez , 16 , was stabbed to death at Jonathan Law High School in Milford , Connecticut , on April 25 , 2014 . A classmate , Christopher Plaskon , has been charged with murder . On Saturday hundreds of people gathered to remember Sanchez with a road race , fried food and live music . The event included a kickball tournament , bounce houses and a dunk tank , with proceeds benefiting a scholarship program created by Sanchez's mother .",Maren Sanchez was 16 year old.,Maren Sanchez stabbed to death.,Maren Sanchez was stabbed a year ago.,Maren Sanchez was stabbed on the day of Prom.,The life of Maren Sanchez was celebrated on Saturday.,The life of Maren Sanchez was celebrated by hundreds of people.,Someone doesn't thinks there's anything sad about the celebration.,Christopher Plaskon was a classmate of Maren Sanchez.,Christopher Plaskon has been charged with Sanchez's murder.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
29,33KGGVH25Y5FKNAGF7E8HTB22IGX1V,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,3SKRO2GZ76FCM7837Q4KGJZM57V1KC,A3ENQKD0V9VHBF,Submitted,2020-05-28 12:09:58,2020-05-28 12:11:55,Sun May 31 12:11:55 PDT 2020,,,,117,100% (79/79),100% (79/79),100% (79/79),cnndm6564,bart_out,"['1072', '1073', '1074', '1075', '1076', '1077', '1078', '1079', '1080', '1081', '1082', '1083', '1084', '1085', '1086', '1087']","Maren Sanchez , 16 , was stabbed to death at Jonathan Law High School in Milford , Connecticut , on April 25 , 2014 . A classmate , Christopher Plaskon , has been charged with murder . On Saturday hundreds of people gathered to remember Sanchez with a road race , fried food and live music . The event included a kickball tournament , bounce houses and a dunk tank , with proceeds benefiting a scholarship program created by Sanchez's mother .",Maren Sanchez was 16 year old.,Maren Sanchez stabbed to death.,Maren Sanchez was stabbed a year ago.,Maren Sanchez was stabbed on the day of Prom.,The life of Maren Sanchez was celebrated on Saturday.,The life of Maren Sanchez was celebrated by hundreds of people.,Someone doesn't thinks there's anything sad about the celebration.,Christopher Plaskon was a classmate of Maren Sanchez.,Christopher Plaskon has been charged with Sanchez's murder.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,p,n,p,p,{},,
30,3RZS0FBRXOYUYHIN9DTB4C8Q4GYPCP,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,33TIN5LC09YPVH0FFIK44XWG1YQY9B,A3K5YBCBVBM3RY,Submitted,2020-05-28 12:00:15,2020-05-28 13:20:26,Sun May 31 13:20:26 PDT 2020,,,,4811,100% (1/1),100% (1/1),100% (1/1),cnndm10325,bart_out,"['1200', '1201', '1202', '1203', '1204', '1205', '1206', '1207', '1208', '1209', '1210', '1211', '1212', '1213', '1214', '1215']","Residents on Greville Street say they had suspicious power outages a week before raid . Also claim to have heard ` drilling ' noises on the evening of Good Friday , but thought it was road works . It has also been alleged that thieves returned a day after the initial robbery to steal more loot . Former bank robber Noel ` Razor ' Smith believes the group made an unplanned return to the scene after their initial break - in when they realised their robbery had not been discovered .",There were power cuts the weekend before the raid,Locals say power cuts could be linked to heist.,Locals tell of suspicious ` drilling ' noises.,Locals tell of noises on evening of Good Friday.,Group was seen returning to scene.,Group was seen on Saturday.,The day after initial break - in was Saturday.,Police admit they didn't respond after alarm went off.,The alarm went off early on Friday.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
31,3RZS0FBRXOYUYHIN9DTB4C8Q4GYPCP,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,3HVVDCPGTJG8FW9TDOPLVXXSV57YTP,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:23:05,2020-05-28 13:25:51,Sun May 31 13:25:51 PDT 2020,,,,166,100% (411/411),100% (411/411),100% (411/411),cnndm10325,bart_out,"['1200', '1201', '1202', '1203', '1204', '1205', '1206', '1207', '1208', '1209', '1210', '1211', '1212', '1213', '1214', '1215']","Residents on Greville Street say they had suspicious power outages a week before raid . Also claim to have heard ` drilling ' noises on the evening of Good Friday , but thought it was road works . It has also been alleged that thieves returned a day after the initial robbery to steal more loot . Former bank robber Noel ` Razor ' Smith believes the group made an unplanned return to the scene after their initial break - in when they realised their robbery had not been discovered .",There were power cuts the weekend before the raid,Locals say power cuts could be linked to heist.,Locals tell of suspicious ` drilling ' noises.,Locals tell of noises on evening of Good Friday.,Group was seen returning to scene.,Group was seen on Saturday.,The day after initial break - in was Saturday.,Police admit they didn't respond after alarm went off.,The alarm went off early on Friday.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
34,3VP28W7DVR8VFX43NOHE3GV7BSXZFV,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,3KYQYYSHY0VP4T9ULBG8O2H4E9LODM,AOWLCXNXCSQAC,Submitted,2020-05-28 13:27:21,2020-05-28 13:29:02,Sun May 31 13:29:02 PDT 2020,,,,101,100% (455/455),100% (455/455),100% (455/455),cnndm11049,bart_out,"['96', '97', '98', '99', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111']","Mercedes - Benz Fashion Week Australia came to a close on Thursday night in Sydney . Johanna Johnson brought the event to a spectacular close with her Hollywood - inspired Sirens ' Call presentation . FEMAIL take a look back at the trends emerging from the shows , the beautiful designs we can't wait to hang in our wardrobes and the trends we won't be trying any time soon .",Fashion Week was in Australia.,Mercedes-Benz Fashion Week was in Australia.,Fashion week was in 2015.,Fashion week ended on Thursday night.,Fashion week ended in Sydney.,Maticevski was a stand-out show.,Romance was born was a stand-out show.,Tome was a stand-out show.,Steven Khalil was a stand-out show.,Johanna Johnson was a stand-out show.,Sheer fabrics were recurring trends.,Metallic fabrics were recurring trends.,Slouchy silhouettes were recurring trends.,Voluminous silhouettes were recurring trends.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
35,3VP28W7DVR8VFX43NOHE3GV7BSXZFV,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,3SBEHTYCWSRI6ITIJCQHHQVJKOLIYM,A3P7QP6K56ED2Z,Submitted,2020-05-28 12:52:11,2020-05-28 12:56:18,Sun May 31 12:56:18 PDT 2020,,,,247,100% (411/411),100% (411/411),100% (411/411),cnndm11049,bart_out,"['96', '97', '98', '99', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111']","Mercedes - Benz Fashion Week Australia came to a close on Thursday night in Sydney . Johanna Johnson brought the event to a spectacular close with her Hollywood - inspired Sirens ' Call presentation . FEMAIL take a look back at the trends emerging from the shows , the beautiful designs we can't wait to hang in our wardrobes and the trends we won't be trying any time soon .",Fashion Week was in Australia.,Mercedes-Benz Fashion Week was in Australia.,Fashion week was in 2015.,Fashion week ended on Thursday night.,Fashion week ended in Sydney.,Maticevski was a stand-out show.,Romance was born was a stand-out show.,Tome was a stand-out show.,Steven Khalil was a stand-out show.,Johanna Johnson was a stand-out show.,Sheer fabrics were recurring trends.,Metallic fabrics were recurring trends.,Slouchy silhouettes were recurring trends.,Voluminous silhouettes were recurring trends.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
36,3P458N04R55M98SCYBEMMCL7UOUX2C,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:22 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:22 PDT 2020,,,3FTOP5WARKCH4YH3TM081ZGZLQXJ00,AOWLCXNXCSQAC,Submitted,2020-05-28 13:01:44,2020-05-28 13:05:38,Sun May 31 13:05:38 PDT 2020,,,,234,100% (455/455),100% (455/455),100% (455/455),cnndm8312,bart_out,"['112', '113', '114', '115', '116', '117', '118', '119', '120', '121', '122', '123', '124', '125', '126', '127']","Carl Froch has been out of the ring since beating George Groves at Wembley last May . Froch had hoped to fight Julio Cesar Chavez Jr , but he lost to Andrzej Fonfara last week . James DeGale is the most likely next opponent for Froch on his return . Anthony Dirrell's fight against Andre Dirrell for the IBF world title is the biggest of the three . Carl Frampton's hopes of fighting Scott Quigg this summer are dead in the water .",If Carl Froch doesn't fight in 2015 I 'm not sure he 'll be back at all .,A blockbuster with James degale is most likely,A blockbuster with James degale is most likely after Julio Cesar Chavez Jnr defeat,Anthony Dirrell has made contact .,Scott Quigg - Carl Frampton Summer Fight Is Dead in the water .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
