,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
13,3BCRDCM0PHI479C6MUB0MVUHEGCK6E,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:23 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:23 PDT 2020,,,3ZPPDN2SL0KRPCJOFH8AXU40JYO9EY,A13GUTDMGGZZDL,Submitted,2020-05-23 18:00:41,2020-05-23 18:01:33,Tue May 26 18:01:33 PDT 2020,,,,52,0% (0/0),0% (0/0),0% (0/0),cnndm11343,neusumm_out,"['400', '401', '402', '403', '404', '405', '406', '407', '408', '409', '410', '411', '412', '413', '414', '415']","With the confirmation of Danilo's summer switch to Real Madrid , Porto have now received a whopping # 440million from player sales in the last 11 years . Since winning the Champions League under Jose Mourinho in 2004 the Portuguese champions have made a habit of selling on players for huge profits . Porto and Brazil Right Back Danilo will join Real Madrid in the summer in a deal worth # 23million .",Danilo agrred this week.,Danilo agreed to join Real Madrid.,Danilo agreed to join in the summer.,Danilo agreed to join for 23 million.,Total player sales is 440 million since 2004.,James Rodriguez sold by Porto.,Pepe sold by Porto.,Radamel Falcao sold by Porto.,Click here for all the latest Real Madrid News .,Players sold by Porto.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,{},,
14,33N1S8XHIQ94PIAVGP2TEERDAE9Z1H,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:23 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:23 PDT 2020,,,3B4YI393VEKA4AK5PIS636D5CDXSS4,AFQKLIYNCVZTL,Submitted,2020-05-23 19:33:24,2020-05-23 19:34:21,Tue May 26 19:34:21 PDT 2020,,,,57,0% (0/0),0% (0/0),0% (0/0),cnndm5912,neusumm_out,"['464', '465', '466', '467', '468', '469', '470', '471', '472', '473', '474', '475', '476', '477', '478', '479']","With plenty at stake for both United and city -- both sides are challenging for a top - four spot in the Premier League -- some may feel that the 4 pm start could be unwise as it allows supporters more time in the pub . Police say they have no objections to the late afternoon kick - off for Sunday's Manchester Derby at Old Trafford . However , the man in charge of patrolling the sell - out clash has no such fears .",Manchester United take on Manchester City.,The match is going to take place on Sunday.,The match will begin at 4 pm.,The match will take place at Old Trafford Home.,Police have no objections to the kick-off being late in the afternoon.,34 fans were arrested at Wembley.,The fans were arrested in 2011.,The fans were arrested in FA Cup semi-final.,The fans were arrested in the last late afternoon weekend kick-off.,The fans were arrested in the last late afternoon weekend kick-off in the Manchester Derby.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,p,p,n,n,n,n,{},,
15,33N1S8XHIQ94PIAVGP2TEERDAE9Z1H,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:23 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:23 PDT 2020,,,3OWEPKL08E0R5Z88TJD99L73209N7X,A1A3J5IXCM8A7X,Submitted,2020-05-23 19:03:03,2020-05-23 19:06:24,Tue May 26 19:06:24 PDT 2020,,,,201,0% (0/0),0% (0/0),0% (0/0),cnndm5912,neusumm_out,"['464', '465', '466', '467', '468', '469', '470', '471', '472', '473', '474', '475', '476', '477', '478', '479']","With plenty at stake for both United and city -- both sides are challenging for a top - four spot in the Premier League -- some may feel that the 4 pm start could be unwise as it allows supporters more time in the pub . Police say they have no objections to the late afternoon kick - off for Sunday's Manchester Derby at Old Trafford . However , the man in charge of patrolling the sell - out clash has no such fears .",Manchester United take on Manchester City.,The match is going to take place on Sunday.,The match will begin at 4 pm.,The match will take place at Old Trafford Home.,Police have no objections to the kick-off being late in the afternoon.,34 fans were arrested at Wembley.,The fans were arrested in 2011.,The fans were arrested in FA Cup semi-final.,The fans were arrested in the last late afternoon weekend kick-off.,The fans were arrested in the last late afternoon weekend kick-off in the Manchester Derby.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
16,3PZDSVZ3K95R0STV0JA1HPR7CKBN41,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:23 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:23 PDT 2020,,,33LK57MYLYT75M6JKAMEZZA8ZSRZSA,A2Y5ZQV27N0D0Z,Submitted,2020-05-23 18:40:06,2020-05-23 18:41:17,Tue May 26 18:41:17 PDT 2020,,,,71,0% (0/0),0% (0/0),0% (0/0),cnndm11351,neusumm_out,"['1328', '1329', '1330', '1331', '1332', '1333', '1334', '1335', '1336', '1337', '1338', '1339', '1340', '1341', '1342', '1343']",Fan site Appleinsider has spotted nine job listings on Apple's official recruitment site in the past month that relate to batteries . These include one for an IOS battery life software engineer ( pictured left ) and another for IOS Software Power Systems Engineer ( pictured right ) . At least nine job listings have been spotted on the firm's official recruitment site as the company looks to boost the battery across its range of mobiles and laptops . Audio Playback : the battery will last up to 6.5 hours when playing music .,Appleinsider spotted nine listings,Appleinsider spotted listings last month,Appleinsider spotted listings related to batteries,The listings include one for an IOS Battery Life Software Engineer,The listings include one for an IOS Software Power Systems Engineer,Appled improved battery life,The battery life of iphone 6 was improved,The battery life of iphone 6 plus was improved,Apple has been criticized for phones,Apple has been criticized for tablets,The criticism includes that phones don't last a day,The criticism includes that tablets don't last a day,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
17,3PZDSVZ3K95R0STV0JA1HPR7CKBN41,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:23 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:23 PDT 2020,,,3L4PIM1GQY4VZHW19ZKQVIWA7W2RYL,ALOYY3E72AQ1K,Submitted,2020-05-23 18:23:35,2020-05-23 18:28:45,Tue May 26 18:28:45 PDT 2020,,,,310,0% (0/0),0% (0/0),0% (0/0),cnndm11351,neusumm_out,"['1328', '1329', '1330', '1331', '1332', '1333', '1334', '1335', '1336', '1337', '1338', '1339', '1340', '1341', '1342', '1343']",Fan site Appleinsider has spotted nine job listings on Apple's official recruitment site in the past month that relate to batteries . These include one for an IOS battery life software engineer ( pictured left ) and another for IOS Software Power Systems Engineer ( pictured right ) . At least nine job listings have been spotted on the firm's official recruitment site as the company looks to boost the battery across its range of mobiles and laptops . Audio Playback : the battery will last up to 6.5 hours when playing music .,Appleinsider spotted nine listings,Appleinsider spotted listings last month,Appleinsider spotted listings related to batteries,The listings include one for an IOS Battery Life Software Engineer,The listings include one for an IOS Software Power Systems Engineer,Appled improved battery life,The battery life of iphone 6 was improved,The battery life of iphone 6 plus was improved,Apple has been criticized for phones,Apple has been criticized for tablets,The criticism includes that phones don't last a day,The criticism includes that tablets don't last a day,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
19,3HRWUH63RYQ9WBXVEOTBMHXLCG6N56,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,3FFJ6VRIL6CL9NXXB4F8PY1Z8NVI0Y,A1MJVTR0PCKBWW,Submitted,2020-05-23 17:22:21,2020-05-23 17:25:01,Tue May 26 17:25:01 PDT 2020,,,,160,0% (0/0),0% (0/0),0% (0/0),cnndm5025,neusumm_out,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","Zbigniew Huminski , 38 , has confessed to strangling his nine - year - old victim , identified by her first name of Chloe , Yesterday Afternoon in France ` while drunk ' . She was stripped naked and sexually assaulted and after being forced into Huminski's car and then driven to an isolated wood once used as a camp for illegal migrants bound for the UK . Chloe's mother , named only as Isabelle , ` heard her daughter's screams ' as she was being taken away from outside her school in Calais - but was unable to do anything .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,n,n,n,n,n,n,{},,
20,3HEM8MA6ID0YSIS6EVU6OHX78RUPQH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,3A7Y0R2P2TCP1ONEWYPFAD3AV94XJJ,AFQKLIYNCVZTL,Submitted,2020-05-23 17:21:38,2020-05-23 17:23:06,Tue May 26 17:23:06 PDT 2020,,,,88,0% (0/0),0% (0/0),0% (0/0),cnndm5357,neusumm_out,"['816', '817', '818', '819', '820', '821', '822', '823', '824', '825', '826', '827', '828', '829', '830', '831']","Denise and Glen Higgs , from Braunton , Devon , had all but lost hope that they would ever be able to conceive after Glen was made infertile due to cancer treatment . But using his frozen sperm , doctors successfully created eight embryos through IVF fertility treatment and the couple had a daughter Mazy , born three years ago . The couple tried again using the same batch and Denise gave birth to twins Carter and Carson Last Week .",Denise and Glen Higgs are a couple.,The couple thought they 'd never have children.,Glen Higgs was infertile.,Cancer treatment caused the infertility.,The couple tried IVF.,"The couple are from Braunton , Devon.",The couple had Mazy.,The couple tried again using the same batch.,The couple had twins last week.,Mazy was born three years ago.,The twins are Carter & Carson.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,p,p,p,p,p,{},,
21,3HEM8MA6ID0YSIS6EVU6OHX78RUPQH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,3CP1TO84PYPGT95WJ70SJDQ90ZC25V,A7NZ814Q5MX2R,Submitted,2020-05-23 17:37:26,2020-05-23 18:13:19,Tue May 26 18:13:19 PDT 2020,,,,2153,0% (0/0),0% (0/0),0% (0/0),cnndm5357,neusumm_out,"['816', '817', '818', '819', '820', '821', '822', '823', '824', '825', '826', '827', '828', '829', '830', '831']","Denise and Glen Higgs , from Braunton , Devon , had all but lost hope that they would ever be able to conceive after Glen was made infertile due to cancer treatment . But using his frozen sperm , doctors successfully created eight embryos through IVF fertility treatment and the couple had a daughter Mazy , born three years ago . The couple tried again using the same batch and Denise gave birth to twins Carter and Carson Last Week .",Denise and Glen Higgs are a couple.,The couple thought they 'd never have children.,Glen Higgs was infertile.,Cancer treatment caused the infertility.,The couple tried IVF.,"The couple are from Braunton , Devon.",The couple had Mazy.,The couple tried again using the same batch.,The couple had twins last week.,Mazy was born three years ago.,The twins are Carter & Carson.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,p,p,p,p,p,{},,
22,3NQUW096OAW29YWM51QDL5YYTHP9LH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,388U7OUMFCPY2M0G1R9H3Q2QVJ40RA,A3KAJ085J9OR0Z,Submitted,2020-05-23 21:11:39,2020-05-23 21:13:01,Tue May 26 21:13:01 PDT 2020,,,,82,0% (0/0),0% (0/0),0% (0/0),cnndm8306,neusumm_out,"['896', '897', '898', '899', '900', '901', '902', '903', '904', '905', '906', '907', '908', '909', '910', '911']","One of the victims suffered critical head trauma as the stage fell half - way through a song during a sold - out showing of American Pie at Westfield High School . More than a dozen people were injured on Thursday night after a stage collapsed during an Indiana Public High School theater performance , sending students plummeting 10 feet into an orchestra pit . The calamity occurred at the worst possible time - just as dozens walked on stage for the finale .",There was a performance at an Indiana public school.,The performance was of American Pie.,The performance ended in tragedy.,The performance was on Wednesday.,A riser buckled at the performance.,The riser buckled as many danced on-stage.,More than a dozen people were injured.,The school is Westfield High.,One student was taken to a hospital in critical condition.,Students said there had been no issues previously.,Students said they previously practiced the song on the stage with the same number of people .,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,p,p,n,{},,
24,39AYGO6AGJ85FFX9J73GENBL8BHN6M,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,3COPXFW7XG0F3ZR5SSFAHFHK8ZDPK4,A12ATVBE1I4567,Submitted,2020-05-23 19:31:45,2020-05-23 19:48:52,Tue May 26 19:48:52 PDT 2020,,,,1027,0% (0/0),0% (0/0),0% (0/0),cnndm3789,neusumm_out,"['848', '849', '850', '851', '852', '853', '854', '855', '856', '857', '858', '859', '860', '861', '862', '863']","Justin Rose will try to take a leaf out of Rory McIlroy's book after kickstarting his season with his share of second place in the Masters . Rose arrived at Augusta National having missed the cut in three of his previous five tournaments on the PGA Tour , but left with renewed enthusiasm and a 14 - under - par total which has only been bettered six times in Masters history . Justin Rose was unable to take victory at the Masters , despite Carding 14 - under - par for the tournament .",Justin Rose played at the Masters 2015.,Justin Rose's total has only been bettered six times at the The Masters.,Justin Rose hopes to take some titles across the year.,Justin Rose played at the Masters 2015 on 14-under-par.,Justin Rose finished as joint runner-up.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,p,p,n,n,n,n,{},,
26,3P7QK0GJ4X9BE3SRZT27JX1I2KNZ2Y,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,33F859I56B1MXFPN32UC93W3ZF5HBK,A1A3J5IXCM8A7X,Submitted,2020-05-23 21:38:59,2020-05-23 21:39:50,Tue May 26 21:39:50 PDT 2020,,,,51,0% (0/0),0% (0/0),0% (0/0),cnndm9502,neusumm_out,"['1008', '1009', '1010', '1011', '1012', '1013', '1014', '1015', '1016', '1017', '1018', '1019', '1020', '1021', '1022', '1023']","` time to shine ' : Nasr Bitar saw taking the perfect selfie with Google Street View as a chance to ` Shine ' The college student spotted the car on the streets of Mississauga , Canada , last autumn and began following in his own vehicle . His plan ? . To get the all important ` selfie ' - and make an appearance on the Street View Map .",Nasr Bitar spotted Google Street View car.,Nasr Bitar spotted Google Street View car driving around.,Nasr Bitar spotted Google Street View car last autumn.,Nasr Bitar decided it was ' his time to shine '.,Nasr Bitar followed in his car to get a selfie.,Nasr Bitar followed Google Street View car.,Nasr Bitar sensing the perfect moment in Mississauga.,Nasr Bitar got out and took the snap.,Picture of Nasr's selfie and the Street View Image was shared.,The image was shared 2.9 million times.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
27,3P7QK0GJ4X9BE3SRZT27JX1I2KNZ2Y,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,3GLB5JMZF2J1CGSWXS30JT82N05GDS,AHKYVHP6591H8,Submitted,2020-05-23 21:43:48,2020-05-23 21:52:41,Tue May 26 21:52:41 PDT 2020,,,,533,100% (31/31),100% (31/31),100% (31/31),cnndm9502,neusumm_out,"['1008', '1009', '1010', '1011', '1012', '1013', '1014', '1015', '1016', '1017', '1018', '1019', '1020', '1021', '1022', '1023']","` time to shine ' : Nasr Bitar saw taking the perfect selfie with Google Street View as a chance to ` Shine ' The college student spotted the car on the streets of Mississauga , Canada , last autumn and began following in his own vehicle . His plan ? . To get the all important ` selfie ' - and make an appearance on the Street View Map .",Nasr Bitar spotted Google Street View car.,Nasr Bitar spotted Google Street View car driving around.,Nasr Bitar spotted Google Street View car last autumn.,Nasr Bitar decided it was ' his time to shine '.,Nasr Bitar followed in his car to get a selfie.,Nasr Bitar followed Google Street View car.,Nasr Bitar sensing the perfect moment in Mississauga.,Nasr Bitar got out and took the snap.,Picture of Nasr's selfie and the Street View Image was shared.,The image was shared 2.9 million times.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
28,3UEDKCTPAZENB9QB54GSS9UD9RWK7D,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,3FQ5JJ512QCF0EFSCD2IDQCP8K2NKW,A13GUTDMGGZZDL,Submitted,2020-05-23 18:11:20,2020-05-23 18:12:30,Tue May 26 18:12:30 PDT 2020,,,,70,0% (0/0),0% (0/0),0% (0/0),cnndm2748,neusumm_out,"['1040', '1041', '1042', '1043', '1044', '1045', '1046', '1047', '1048', '1049', '1050', '1051', '1052', '1053', '1054', '1055']","Paula Dunican spent # 25 on the Baby Blue Coat at her local branch in Canterbury , Kent . But when the 49 - year - old took it home to try on , she noticed a dark stain ` seeping through ' from the its lining . Inside , a four inch - long gecko was flattened , its scales imprinted onto the fabric .",Paula Dunican paid 25.,Paula Dunican paid for the Baby Blue Coat,Paula Dunican paid at her local branch of Asda.,Paula Dunican noticed a ' seeping ' stain.,Paula Dunican noticed stain on the back of coat.,Paula Dunican noticed stain when she took the coat home.,Paula Dunican discovered the reptile ' s crushed body.,Paula Dunican discovered the reptile body on the garment 's lining.,Paula Dunican discovered the body after noticing the stain.,The supermarket apologised.,The supermarket offered Paula Dunican a 40 voucher.,The supermarket offered Paula Dunican a refund.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,n,p,p,p,p,{},,
29,3UEDKCTPAZENB9QB54GSS9UD9RWK7D,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,3LS2AMNW5KEJT2DZQXMSO1O3X0TQO0,A12ATVBE1I4567,Submitted,2020-05-23 17:29:39,2020-05-23 17:39:50,Tue May 26 17:39:50 PDT 2020,,,,611,0% (0/0),0% (0/0),0% (0/0),cnndm2748,neusumm_out,"['1040', '1041', '1042', '1043', '1044', '1045', '1046', '1047', '1048', '1049', '1050', '1051', '1052', '1053', '1054', '1055']","Paula Dunican spent # 25 on the Baby Blue Coat at her local branch in Canterbury , Kent . But when the 49 - year - old took it home to try on , she noticed a dark stain ` seeping through ' from the its lining . Inside , a four inch - long gecko was flattened , its scales imprinted onto the fabric .",Paula Dunican paid 25.,Paula Dunican paid for the Baby Blue Coat,Paula Dunican paid at her local branch of Asda.,Paula Dunican noticed a ' seeping ' stain.,Paula Dunican noticed stain on the back of coat.,Paula Dunican noticed stain when she took the coat home.,Paula Dunican discovered the reptile ' s crushed body.,Paula Dunican discovered the reptile body on the garment 's lining.,Paula Dunican discovered the body after noticing the stain.,The supermarket apologised.,The supermarket offered Paula Dunican a 40 voucher.,The supermarket offered Paula Dunican a refund.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,p,n,p,p,p,p,{},,
30,34ZTTGSNK1C6F1UIVIM1F8VGM0KHQ4,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,37Q970SNZJWAAQLBCZDM75QWMDJS1J,AE861G0AY5RGT,Submitted,2020-05-23 19:23:39,2020-05-23 20:01:06,Tue May 26 20:01:06 PDT 2020,,,,2247,0% (0/0),0% (0/0),0% (0/0),cnndm6784,neusumm_out,"['1232', '1233', '1234', '1235', '1236', '1237', '1238', '1239', '1240', '1241', '1242', '1243', '1244', '1245', '1246', '1247']","The service is available in the US for $ 14.99 ( # 9.90 ) a month , and will includes all past , present and future HBO programming . It comes as apple is believed to be preparing a new version of the TV box that can run apps for a June launch . HBO has launched its HBO Now Channel on the Apple TV set - top box , iPhone and iPad ahead of the series premiere of HBO hit show Game of Thrones on April 12 .",HBO is a US based network.,HBO is the network behind Game of Thrones,HBO is the network behind the Sopranos.,HBO service is available on Apple TV.,HBO service is available on IOS,HBO service is available exclusively for three months.,Apple has also cut the price of Apple TV.,The Apple TV price was 99.,The Apple TV price now is 65 to 69.,HBO service is available exclusively on Apple TV and IOS.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,p,p,n,n,n,n,{},,
32,3OJX0UFJ13V5SOJGEFIECSUH68IU9W,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,3ATTHHXXWFCT6D38EG4FYCOAIUHXI9,A2GNV6ORRCB1OC,Submitted,2020-05-23 17:31:18,2020-05-23 17:33:28,Tue May 26 17:33:28 PDT 2020,,,,130,0% (0/0),0% (0/0),0% (0/0),cnndm3583,neusumm_out,"['1264', '1265', '1266', '1267', '1268', '1269', '1270', '1271', '1272', '1273', '1274', '1275', '1276', '1277', '1278', '1279']",Former England cricketer Matt Prior will have his mind set on a sporting peak of a different kind when some of the world's best cyclists re-converge on the Yorkshire Roads Early next month . Prior is Chief Executive of the One Pro Cycling Team that has been confirmed in the list of entrants for the inaugural Tour de Yorkshire which will run over three stages starting in Bridlington on May 1 . Matt Prior's One Pro Cycling Team has been confirmed in the list of entrants for the first Tour de Yorkshire .,One Pro Cycling preparing to take on Team Sky,One Pro Cycling preparing to take on Sir Bradley Wiggins.,Tour de Yorkshire runs over three stages.,Tour de Yorkshire starts in Bridlington.,Tour de Yorkshire starts on May 1.,Tour de Yorkshire is inspired by Tour de France Grand.,Prior's team departs for Tour de Yorkshire.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,p,p,n,n,n,n,{},,
33,3OJX0UFJ13V5SOJGEFIECSUH68IU9W,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:15:24 PDT 2020,2,BatchId:4050534;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:15:24 PDT 2020,,,3J88R45B2LMLNZQCRBUZ79PM48PXPY,A12ATVBE1I4567,Submitted,2020-05-23 19:05:47,2020-05-23 19:19:43,Tue May 26 19:19:43 PDT 2020,,,,836,0% (0/0),0% (0/0),0% (0/0),cnndm3583,neusumm_out,"['1264', '1265', '1266', '1267', '1268', '1269', '1270', '1271', '1272', '1273', '1274', '1275', '1276', '1277', '1278', '1279']",Former England cricketer Matt Prior will have his mind set on a sporting peak of a different kind when some of the world's best cyclists re-converge on the Yorkshire Roads Early next month . Prior is Chief Executive of the One Pro Cycling Team that has been confirmed in the list of entrants for the inaugural Tour de Yorkshire which will run over three stages starting in Bridlington on May 1 . Matt Prior's One Pro Cycling Team has been confirmed in the list of entrants for the first Tour de Yorkshire .,One Pro Cycling preparing to take on Team Sky,One Pro Cycling preparing to take on Sir Bradley Wiggins.,Tour de Yorkshire runs over three stages.,Tour de Yorkshire starts in Bridlington.,Tour de Yorkshire starts on May 1.,Tour de Yorkshire is inspired by Tour de France Grand.,Prior's team departs for Tour de Yorkshire.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,p,p,n,n,n,n,{},,
